,orderID,productID,unitPrice,quantity,discount,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,_merge_x,productName,quantityPerUnit,ProdUnitPrice,discontinued,categoryID,categoryName,description,_merge_y,companyNameShipper,CustomerCompanyName,CustomertName,contactTitle,CustomerCity,CustomerCountry,employeeName,EmployeeTitle,EmployeeCity,EmployeeCountry,EmpReportsTo,SalesAmount(USD),OrderYear,OrderMonth,OrderQuarter,daysToShip
485,10431,17,31.2,50,0.25,BOTTM,4,2014-01-30,2014-02-13,2014-02-07,2,44.17,both,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,both,United Package,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,1559.75,2014,January,Q1,8.0
486,10431,40,14.7,50,0.25,BOTTM,4,2014-01-30,2014-02-13,2014-02-07,2,44.17,both,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,both,United Package,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,734.75,2014,January,Q1,8.0
487,10431,47,7.6,30,0.25,BOTTM,4,2014-01-30,2014-02-13,2014-02-07,2,44.17,both,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,227.75,2014,January,Q1,8.0
488,10432,26,24.9,10,0.0,SPLIR,3,2014-01-31,2014-02-14,2014-02-07,2,4.34,both,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,249.0,2014,January,Q1,7.0
489,10432,54,5.9,40,0.0,SPLIR,3,2014-01-31,2014-02-14,2014-02-07,2,4.34,both,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,both,United Package,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,236.0,2014,January,Q1,7.0
490,10433,56,30.4,28,0.0,PRINI,3,2014-02-03,2014-03-03,2014-03-04,3,73.83,both,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Federal Shipping,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Lisboa,Portugal,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,851.1999999999999,2014,February,Q1,29.0
491,10434,11,16.8,6,0.0,FOLKO,3,2014-02-03,2014-03-03,2014-02-13,2,17.92,both,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,both,United Package,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,100.80000000000001,2014,February,Q1,10.0
492,10434,76,14.4,18,0.15,FOLKO,3,2014-02-03,2014-03-03,2014-02-13,2,17.92,both,Lakkaliköri,500 ml,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Folk och fä HB,Maria Larsson,Owner,Bräcke,Sweden,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,259.05,2014,February,Q1,10.0
493,10435,2,15.2,10,0.0,CONSH,8,2014-02-04,2014-03-18,2014-02-07,2,9.21,both,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,152.0,2014,February,Q1,3.0
494,10435,22,16.8,12,0.0,CONSH,8,2014-02-04,2014-03-18,2014-02-07,2,9.21,both,Gustaf's Knackebröd,24 - 500 g pkgs.,21.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,201.60000000000002,2014,February,Q1,3.0
495,10435,72,27.8,10,0.0,CONSH,8,2014-02-04,2014-03-18,2014-02-07,2,9.21,both,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,Dairy Products,Cheeses,both,United Package,Consolidated Holdings,Elizabeth Brown,Sales Representative,London,UK,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,278.0,2014,February,Q1,3.0
496,10436,46,9.6,5,0.0,BLONP,3,2014-02-05,2014-03-05,2014-02-11,2,156.66,both,Spegesild,4 - 450 g glasses,12.0,0,8,Seafood,Seaweed and fish,both,United Package,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,48.0,2014,February,Q1,6.0
497,10436,56,30.4,40,0.1,BLONP,3,2014-02-05,2014-03-05,2014-02-11,2,156.66,both,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1215.9,2014,February,Q1,6.0
498,10436,64,26.6,30,0.1,BLONP,3,2014-02-05,2014-03-05,2014-02-11,2,156.66,both,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,797.9,2014,February,Q1,6.0
499,10436,75,6.2,24,0.1,BLONP,3,2014-02-05,2014-03-05,2014-02-11,2,156.66,both,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,148.70000000000002,2014,February,Q1,6.0
500,10437,53,26.2,15,0.0,WARTH,8,2014-02-05,2014-03-05,2014-02-12,1,19.97,both,Perth Pasties,48 pieces,32.8,1,6,Meat & Poultry,Prepared meats,both,Speedy Express,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Oulu,Finland,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,393.0,2014,February,Q1,7.0
501,10438,19,7.3,15,0.2,TOMSP,3,2014-02-06,2014-03-06,2014-02-14,2,8.24,both,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,109.3,2014,February,Q1,8.0
502,10438,34,11.2,20,0.2,TOMSP,3,2014-02-06,2014-03-06,2014-02-14,2,8.24,both,Sasquatch Ale,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,223.8,2014,February,Q1,8.0
503,10438,57,15.6,15,0.2,TOMSP,3,2014-02-06,2014-03-06,2014-02-14,2,8.24,both,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,233.8,2014,February,Q1,8.0
504,10439,12,30.4,15,0.0,MEREP,6,2014-02-07,2014-03-07,2014-02-10,3,4.07,both,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,0,4,Dairy Products,Cheeses,both,Federal Shipping,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,456.0,2014,February,Q1,3.0
505,10439,16,13.9,16,0.0,MEREP,6,2014-02-07,2014-03-07,2014-02-10,3,4.07,both,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,222.4,2014,February,Q1,3.0
506,10439,64,26.6,6,0.0,MEREP,6,2014-02-07,2014-03-07,2014-02-10,3,4.07,both,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Federal Shipping,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,159.60000000000002,2014,February,Q1,3.0
507,10439,74,8.0,30,0.0,MEREP,6,2014-02-07,2014-03-07,2014-02-10,3,4.07,both,Longlife Tofu,5 kg pkg.,10.0,0,7,Produce,Dried fruit and bean curd,both,Federal Shipping,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,240.0,2014,February,Q1,3.0
508,10440,2,15.2,45,0.15,SAVEA,4,2014-02-10,2014-03-10,2014-02-28,2,86.53,both,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,683.85,2014,February,Q1,18.0
509,10440,16,13.9,49,0.15,SAVEA,4,2014-02-10,2014-03-10,2014-02-28,2,86.53,both,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,680.95,2014,February,Q1,18.0
510,10440,29,99.0,24,0.15,SAVEA,4,2014-02-10,2014-03-10,2014-02-28,2,86.53,both,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,both,United Package,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,2375.85,2014,February,Q1,18.0
511,10440,61,22.8,90,0.15,SAVEA,4,2014-02-10,2014-03-10,2014-02-28,2,86.53,both,Sirop d'érable,24 - 500 ml bottles,28.5,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,2051.85,2014,February,Q1,18.0
512,10441,27,35.1,50,0.0,OLDWO,3,2014-02-10,2014-03-24,2014-03-14,2,73.02,both,Schoggi Schokolade,100 - 100 g pieces,43.9,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1755.0,2014,February,Q1,32.0
513,10442,11,16.8,30,0.0,ERNSH,3,2014-02-11,2014-03-11,2014-02-18,2,47.94,both,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,both,United Package,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,504.0,2014,February,Q1,7.0
514,10442,54,5.9,80,0.0,ERNSH,3,2014-02-11,2014-03-11,2014-02-18,2,47.94,both,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,both,United Package,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,472.0,2014,February,Q1,7.0
515,10442,66,13.6,60,0.0,ERNSH,3,2014-02-11,2014-03-11,2014-02-18,2,47.94,both,Louisiana Hot Spiced Okra,24 - 8 oz jars,17.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,816.0,2014,February,Q1,7.0
516,10443,11,16.8,6,0.2,REGGC,8,2014-02-12,2014-03-12,2014-02-14,1,13.95,both,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,both,Speedy Express,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,100.60000000000001,2014,February,Q1,2.0
517,10443,28,36.4,12,0.0,REGGC,8,2014-02-12,2014-03-12,2014-02-14,1,13.95,both,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,Produce,Dried fruit and bean curd,both,Speedy Express,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,436.79999999999995,2014,February,Q1,2.0
518,10444,17,31.2,10,0.0,BERGS,3,2014-02-12,2014-03-12,2014-02-21,3,3.5,both,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,both,Federal Shipping,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,312.0,2014,February,Q1,9.0
519,10444,26,24.9,15,0.0,BERGS,3,2014-02-12,2014-03-12,2014-02-21,3,3.5,both,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",both,Federal Shipping,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,373.5,2014,February,Q1,9.0
520,10444,35,14.4,8,0.0,BERGS,3,2014-02-12,2014-03-12,2014-02-21,3,3.5,both,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Federal Shipping,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,115.2,2014,February,Q1,9.0
521,10444,41,7.7,30,0.0,BERGS,3,2014-02-12,2014-03-12,2014-02-21,3,3.5,both,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Seafood,Seaweed and fish,both,Federal Shipping,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,231.0,2014,February,Q1,9.0
522,10445,39,14.4,6,0.0,BERGS,3,2014-02-13,2014-03-13,2014-02-20,1,9.3,both,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,86.4,2014,February,Q1,7.0
523,10445,54,5.9,15,0.0,BERGS,3,2014-02-13,2014-03-13,2014-02-20,1,9.3,both,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,both,Speedy Express,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,88.5,2014,February,Q1,7.0
524,10446,19,7.3,12,0.1,TOMSP,6,2014-02-14,2014-03-14,2014-02-19,1,14.68,both,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",both,Speedy Express,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,87.5,2014,February,Q1,5.0
525,10446,24,3.6,20,0.1,TOMSP,6,2014-02-14,2014-03-14,2014-02-19,1,14.68,both,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,Speedy Express,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,71.9,2014,February,Q1,5.0
526,10446,31,10.0,3,0.1,TOMSP,6,2014-02-14,2014-03-14,2014-02-19,1,14.68,both,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,Dairy Products,Cheeses,both,Speedy Express,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,29.9,2014,February,Q1,5.0
527,10446,52,5.6,15,0.1,TOMSP,6,2014-02-14,2014-03-14,2014-02-19,1,14.68,both,Filo Mix,16 - 2 kg boxes,7.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Speedy Express,Toms Spezialitäten,Karin Josephs,Marketing Manager,Münster,Germany,Michael Suyama,Sales Representative,London,UK,Steven Buchanan,83.9,2014,February,Q1,5.0
528,10447,19,7.3,40,0.0,RICAR,4,2014-02-14,2014-03-14,2014-03-07,2,68.66,both,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,292.0,2014,February,Q1,21.0
529,10447,65,16.8,35,0.0,RICAR,4,2014-02-14,2014-03-14,2014-03-07,2,68.66,both,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,United Package,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,588.0,2014,February,Q1,21.0
530,10447,71,17.2,2,0.0,RICAR,4,2014-02-14,2014-03-14,2014-03-07,2,68.66,both,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Dairy Products,Cheeses,both,United Package,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,34.4,2014,February,Q1,21.0
531,10448,26,24.9,6,0.0,RANCH,4,2014-02-17,2014-03-17,2014-02-24,2,38.82,both,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,149.39999999999998,2014,February,Q1,7.0
532,10448,40,14.7,20,0.0,RANCH,4,2014-02-17,2014-03-17,2014-02-24,2,38.82,both,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,both,United Package,Rancho grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,294.0,2014,February,Q1,7.0
533,10449,10,24.8,14,0.0,BLONP,3,2014-02-18,2014-03-18,2014-02-27,2,53.3,both,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,both,United Package,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,347.2,2014,February,Q1,9.0
534,10449,52,5.6,20,0.0,BLONP,3,2014-02-18,2014-03-18,2014-02-27,2,53.3,both,Filo Mix,16 - 2 kg boxes,7.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,United Package,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,112.0,2014,February,Q1,9.0
535,10449,62,39.4,35,0.0,BLONP,3,2014-02-18,2014-03-18,2014-02-27,2,53.3,both,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Janet Leverling,Sales Representative,New York,USA,Laura Callahan,1379.0,2014,February,Q1,9.0
536,10450,10,24.8,20,0.2,VICTE,8,2014-02-19,2014-03-19,2014-03-11,2,7.23,both,Ikura,12 - 200 ml jars,31.0,0,8,Seafood,Seaweed and fish,both,United Package,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,495.8,2014,February,Q1,20.0
537,10450,54,5.9,6,0.2,VICTE,8,2014-02-19,2014-03-19,2014-03-11,2,7.23,both,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,both,United Package,Victuailles en stock,Mary Saveley,Sales Agent,Lyon,France,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,35.2,2014,February,Q1,20.0
538,10451,55,19.2,120,0.1,QUICK,4,2014-02-19,2014-03-05,2014-03-12,3,189.09,both,Pâté chinois,24 boxes x 2 pies,24.0,0,6,Meat & Poultry,Prepared meats,both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,2303.9,2014,February,Q1,21.0
539,10451,64,26.6,35,0.1,QUICK,4,2014-02-19,2014-03-05,2014-03-12,3,189.09,both,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,930.9,2014,February,Q1,21.0
540,10451,65,16.8,28,0.1,QUICK,4,2014-02-19,2014-03-05,2014-03-12,3,189.09,both,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,470.3,2014,February,Q1,21.0
541,10451,77,10.4,55,0.1,QUICK,4,2014-02-19,2014-03-05,2014-03-12,3,189.09,both,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Federal Shipping,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,New York,USA,Laura Callahan,571.9,2014,February,Q1,21.0
542,10452,28,36.4,15,0.0,SAVEA,8,2014-02-20,2014-03-20,2014-02-26,1,140.26,both,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,Produce,Dried fruit and bean curd,both,Speedy Express,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,546.0,2014,February,Q1,6.0
543,10452,44,15.5,100,0.05,SAVEA,8,2014-02-20,2014-03-20,2014-02-26,1,140.26,both,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",both,Speedy Express,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Laura Callahan,Sales Manager,New York,USA,Andrew Fuller,1549.95,2014,February,Q1,6.0
544,10453,48,10.2,15,0.1,AROUT,1,2014-02-21,2014-03-21,2014-02-26,2,25.36,both,Chocolade,10 pkgs.,12.75,0,3,Confections,"Desserts, candies, and sweet breads",both,United Package,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,152.9,2014,February,Q1,5.0
545,10453,70,12.0,25,0.1,AROUT,1,2014-02-21,2014-03-21,2014-02-26,2,25.36,both,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",both,United Package,Around the Horn,Thomas Hardy,Sales Representative,London,UK,Nancy Davolio,Sales Representative,New York,USA,Laura Callahan,299.9,2014,February,Q1,5.0
